player_id,team,player,interceptionsAVG,interceptionsINT,interceptionsTD,interceptionsYDS,kickReturnsAVG,kickReturnsLONG,kickReturnsNO,kickReturnsTD,kickReturnsYDS,kickingFGA,kickingFGM,kickingLONG,kickingPCT,kickingPTS,kickingXPA,kickingXPM,passingATT,passingCOMPLETIONS,passingINT,passingPCT,passingTD,passingYDS,passingYPA,puntReturnsAVG,puntReturnsLONG,puntReturnsNO,puntReturnsTD,puntReturnsYDS,puntingIn 20,puntingLONG,puntingNO,puntingTB,puntingYDS,puntingYPP,receivingLONG,receivingREC,receivingTD,receivingYDS,receivingYPR,rushingCAR,rushingLONG,rushingTD,rushingYDS,rushingYPC
536068,Eastern Michigan,Mycal Swaim,10.0,1.0,0.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536075,Kent State,Ernest Calhoun,,,,,19.25,36.0,31.5,0.0,611.0,,,,,,,,,,,,,,,9.1,19.0,7.0,0.0,44.0,,,,,,,21.5,20.5,0.5,180.5,7.5,5.5,17.0,0.0,19.5,4.25
536077,Kent State,Brad Miller,,,,,,,,,,4.0,1.0,21.0,0.25,12.0,9.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536083,Kent State,Joe Ziccardi,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,
536086,Toledo,Alonzo Russell,,,,,1.0,1.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,56.666666666666664,55.333333333333336,6.333333333333333,819.3333333333334,14.833333333333334,,,,,
536101,Mississippi State,Evan Sobiesk,,,,,,,,,,10.0,7.5,41.5,0.6785,58.0,37.5,35.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536105,Ole Miss,Temario Strong,,,,,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536106,Ole Miss,Jaylen Walton,,,,,21.933333333333334,64.0,23.333333333333332,0.3333333333333333,514.0,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,17.0,1.6666666666666667,195.0,13.633333333333335,80.66666666666667,49.0,4.0,409.0,5.066666666666666
536107,Ole Miss,John Youngblood,,,,,0.0,0.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536109,Kentucky,J.D. Harmon,4.0,2.0,0.0,8.0,24.0,27.0,3.0,0.0,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536116,BYU,Scott Arellano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.5,77.0,74.5,1.0,3192.5,43.0,,,,,,1.0,6.5,0.0,-1.5,-1.5
536127,BYU,Bronson Kaufusi,12.0,1.0,1.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536136,BYU,Jamaal Williams,,,,,11.0,11.0,1.0,0.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,27.333333333333332,17.666666666666668,0.3333333333333333,162.33333333333334,8.166666666666666,164.0,50.0,7.666666666666667,842.0,5.066666666666666
536139,SMU,Neal Burcham,,,,,,,,,,,,,,,,,78.5,45.5,3.0,0.575,1.0,357.0,4.199999999999999,,,,,,,,,,,,,,,,,10.0,4.5,0.0,-52.0,-5.4
536143,Bowling Green,Gehrig Dieter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.0,35.0,1.0,460.0,13.1,,,,,
536143,SMU,Gehrig Dieter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.0,10.0,1.0,168.0,16.8,,,,,
536147,SMU,Collin LaGasse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,9.0,1.0,50.0,5.6,4.0,14.0,0.0,14.0,3.5
536149,SMU,Prescott Line,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.5,10.5,0.0,48.5,4.6,84.0,19.0,3.5,294.0,3.5
536151,SMU,Ajee Montes,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,5.0,10.0,2.0,0.0,10.0,,,,,,,,,,,,,,,,
536154,SMU,Stephen Nelson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,20.5,0.0,155.5,7.8,,,,,
536157,SMU,Cody Rademacher,,,,,,,,,,17.0,9.0,49.0,0.529,39.0,12.0,12.0,,,,,,,,,,,,,1.0,36.0,2.0,1.0,59.0,29.5,,,,,,,,,,
536158,SMU,Shakiel Randolph,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536159,SMU,Nick Reed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,1.0,0.0,6.0,6.0,,,,,
536163,SMU,Horace Richardson,0.0,2.0,0.0,0.0,9.5,14.0,2.0,0.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536165,SMU,Nick Sotta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,39.0,1.0,0.0,39.0,39.0,,,,,,,,,,
536166,SMU,Aaron Stafford,,,,,20.950000000000003,30.5,7.0,0.0,145.0,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,1.0,0.0,6.0,6.0,,,,,
536167,SMU,Daijuan Stewart,,,,,15.0,22.0,3.0,0.0,45.0,,,,,,,,,,,,,,,8.3,20.0,9.0,0.0,75.0,,,,,,,13.0,5.0,0.0,32.0,6.4,,,,,
536170,SMU,Rishaad Wimbley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.0,3.0,0.0,38.0,12.7,10.0,5.0,1.0,27.0,2.7
536171,Buffalo,Nick Gilbo,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536181,Temple,Nate L. L Smith,30.0,1.0,0.0,30.0,,,,,,,,,,,,,,,,,,,,21.0,21.0,1.0,0.0,21.0,,,,,,,,,,,,,,,,
536182,Syracuse,Christopher Clark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.5,23.5,2.5,243.5,10.6,,,,,
536183,Syracuse,Jacob Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,0.0,4.0,4.0,,,,,
536195,Ole Miss,Quintavius Burdette,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,8.0,0.0,35.0,4.4,,,,,
536197,Ole Miss,Cody Core,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.333333333333336,15.333333333333334,2.0,217.66666666666666,13.466666666666667,4.0,30.0,0.0,86.0,21.5
536199,Ole Miss,Trae Elston,47.0,1.0,0.0,47.0,20.0,20.0,1.0,0.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536202,Ole Miss,Mike Hilton,0.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536203,Ole Miss,I'Tavius Mathers,,,,,6.7,14.0,3.0,0.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,12.666666666666666,6.0,0.0,47.0,7.0,63.0,60.666666666666664,2.3333333333333335,353.6666666666667,5.966666666666668
536220,Nevada,Nate McLaurin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,12.5,0.0,33.5,2.9
536224,Nevada,Markus Smith,5.7,3.0,0.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536225,Nevada,Chris Solomon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.0,3.0,0.0,79.0,26.3,89.0,23.0,1.0,282.0,3.2
536228,Nevada,Tyler Stewart,2.0,1.0,0.0,2.0,,,,,,,,,,,,,37.0,21.0,2.0,0.568,3.0,251.0,6.8,,,,,,,,,,,,,,,,,3.5,21.0,0.0,10.0,0.0
536229,Nevada,Richy Turner,,,,,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,9.1,28.0,18.0,0.0,163.0,,,,,,,55.333333333333336,61.333333333333336,3.6666666666666665,698.0,11.4,1.0,13.5,0.0,11.5,11.5
536231,Nevada,Randy Uzoma,,,,,,,,,,,,,,,,,,,,,,,,21.0,21.0,1.0,0.0,21.0,,,,,,,,,,,,,,,,
536233,Nevada,Nigel Westbrooks,,,,,19.1,32.0,15.0,0.0,287.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536237,Hawai'i,TJ Taimatuia,22.5,2.0,0.0,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,,,,,
536238,Hawai'i,Ne'Quan Phillips,11.833333333333334,1.6666666666666667,0.0,14.333333333333334,,,,,,,,,,,,,,,,,,,,21.0,21.0,1.0,1.0,21.0,,,,,,,,,,,,,,,,
536239,Hawai'i,Marrell Jackson,12.0,1.0,0.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536240,Hawai'i,Steven Lakalaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.5,10.0,0.0,69.0,7.05,136.0,29.5,3.0,557.0,4.1
536242,Hawai'i,Benetton Fonua,19.0,1.0,0.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536243,Hawai'i,Tony Grimes,,,,,,,,,,,,,,,,,,,,,,,,5.0,5.0,1.0,0.0,5.0,,,,,,,,,,,,,,,,
536256,Hawai'i,Leo Koloamatangi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,1.0,1.0,,,,,
536261,Hawai'i,Harold Moleni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.666666666666668,6.0,1.6666666666666667,53.666666666666664,11.166666666666666,,,,,
536270,Auburn,Melvin Ray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.5,6.5,1.0,145.0,22.200000000000003,,,,,
536273,Boise State,Charles Bertoli,,,,,14.95,25.5,6.5,0.0,99.0,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,1.0,0.0,8.0,8.0,13.5,23.0,0.5,69.5,4.550000000000001
536281,Boise State,Taylor Pope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,0.0,7.0,7.0,,,,,
536285,Ohio,Matt Amicone,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536304,Idaho,Roman Runner,0.0,1.0,0.0,0.0,,,,,,,,,,,,,1.0,1.0,0.0,1.0,1.0,58.0,58.0,0.0,0.0,1.0,0.0,0.0,,,,,,,37.0,15.0,0.0,162.0,10.45,,,,,
536308,Louisiana Tech,Brandon Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,20.0,0.0,112.0,5.3
536313,Louisiana Tech,Conner Smith,,,,,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,4.0,0.0,30.5,8.2,,,,,
536315,Louisiana Tech,Myles White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.0,56.0,6.0,718.0,12.8,,,,,
536319,Louisiana,Lance Pace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,2.0,0.0,10.0,5.0,,,,,
536320,Louisiana,Al Riles,99.0,1.0,1.0,99.0,17.0,18.0,2.0,0.0,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,29.0,34.0,1.0,354.0,10.4,3.0,4.0,0.0,5.0,1.7
536323,Idaho,Ryan Bass,,,,,11.5,24.0,6.0,0.0,69.0,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,16.0,0.0,97.0,6.1,129.0,34.0,0.0,469.0,3.6
536325,Idaho,Jahrie Level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.0,46.0,2.0,538.0,11.7,2.0,6.0,0.0,7.0,3.5
536351,Fresno State,Garrett Swanson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,67.0,67.5,1.5,2812.0,41.900000000000006,,,,,,,,,,
536355,San José State,Tim Crawley,,,,,19.5,39.0,16.5,0.0,318.0,,,,,,,,,,,,,,,2.45,6.0,3.5,0.0,13.0,,,,,,,38.0,28.5,1.5,313.5,10.65,41.5,21.0,1.0,163.0,3.8
536357,San José State,Billy Freeman,,,,,,,,,,,,,,,,,2.0,2.0,0.0,1.0,1.0,60.0,30.0,,,,,,,,,,,,36.5,23.0,1.5,304.5,12.7,,,,,
536358,San José State,Dasheon Frierson,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536362,San José State,Alvin Jelks,,,,,20.0,20.0,1.0,0.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,1.0,0.0,3.5,3.5,3.5,6.0,0.0,12.5,4.15
536365,San José State,Jarrod Lawson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.5,14.0,0.5,157.0,11.3,105.5,28.5,2.0,471.5,4.05
536366,San José State,Austin Lopez,,,,,,,,,,22.666666666666668,17.0,48.666666666666664,0.7716666666666666,91.0,41.333333333333336,40.0,,,,,,,,,,,,,0.0,59.0,5.0,0.0,200.0,40.0,,,,,,,,,,
536373,San José State,Jimmy Pruitt,12.9,1.6666666666666667,0.0,18.666666666666668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536375,San José State,Shane Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.5,4.5,1.0,34.0,7.300000000000001,2.5,2.5,0.0,2.5,1.0
536376,San José State,Christian Tago,21.0,1.0,0.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536378,San José State,Travis Talianko,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,
536380,San José State,Jordan Thiel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,1.0,0.0,11.0,11.0,,,,,
536390,Western Michigan,Kalvin Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,6.0,0.0,13.0,2.6
536391,Western Michigan,Gabe Hughes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,3.0,0.0,18.0,6.0,,,,,
536395,Western Michigan,Alec Moulton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,7.0,0.0,61.0,8.7,,,,,
536396,Western Michigan,Tyler Van Tubbergen,,,,,,,,,,,,,,,,,222.0,120.5,10.5,0.5285,9.5,1377.5,6.05,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,31.0,19.5,1.5,65.0,1.95
536438,Western Kentucky,Daqual Randall,,,,,8.0,8.0,1.0,0.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536440,Western Kentucky,Anthony Wales,,,,,14.45,21.5,7.0,0.0,140.0,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,8.0,0.0,62.5,3.25,49.5,48.0,3.5,315.0,6.449999999999999
536441,Western Kentucky,Brett Harrington,-1.5,2.0,0.0,-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536443,Western Kentucky,Darmontre Warr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,6.0,0.0,14.5,2.05
536444,Western Kentucky,Leon Allen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.666666666666668,24.666666666666668,1.3333333333333333,224.66666666666666,4.833333333333333,133.33333333333334,50.666666666666664,6.666666666666667,738.6666666666666,5.466666666666666
536451,Western Kentucky,Garrett Schwettman,,,,,,,,,,16.666666666666668,13.0,42.666666666666664,0.7813333333333333,91.33333333333333,53.666666666666664,52.333333333333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536456,Western Kentucky,Austin Aikens,,,,,,,,,,,,,,,,,,,,,,,,-2.0,-2.0,1.0,0.0,-2.0,,,,,,,40.0,8.0,2.0,217.0,27.1,,,,,
536463,Rice,J.T. Blasingame,0.0,1.0,0.0,0.0,24.8,46.0,4.0,0.0,99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536464,Rice,Derek Brown,,,,,11.0,11.0,1.0,0.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,1.0,0.0,5.0,5.0,,,,,
536465,Rice,Jayson Carter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.5,0.0,1.5,1.5
536467,Houston,Andrew Rodriguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,7.0,0.0,85.0,13.1,,,,,
536468,Houston,B.J. Singleton,6.0,1.0,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536469,Houston,Trevon Stewart,22.233333333333334,2.6666666666666665,0.3333333333333333,32.666666666666664,16.0,16.0,1.0,0.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536470,Houston,Luke Stice,,,,,4.0,4.0,1.0,0.0,4.0,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,,,,,,,4.0,1.0,0.0,4.0,4.0,,,,,
536471,Houston,Steven Taylor,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536480,Rice,Connor Cella,,,,,13.0,13.0,1.0,0.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,15.5,7.0,1.0,67.5,7.5,1.0,8.0,0.0,8.0,8.0
536482,Rice,Cameron Decell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.0,2.0,0.0,41.0,20.5,,,,,
536483,Rice,Darik Dillard,,,,,16.8,19.0,5.0,0.0,84.0,,,,,,,,,,,,,,,,,,,,,,,,,,41.5,10.0,1.0,100.5,11.149999999999999,108.0,28.0,7.0,524.0,4.85
536485,Rice,Garrett Fuhrman,25.0,1.0,0.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536486,Rice,Brandon Hamilton,,,,,21.5,43.0,17.0,0.0,365.0,,,,,,,,,,,,,,,,,,,,,,,,,,13.5,2.0,0.0,18.0,12.0,29.0,12.5,0.5,99.0,3.45
536489,Rice,Broderick Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,0.0,2.0,2.0
536497,Rice,Dennis Parks,,,,,15.0,19.0,3.0,0.0,45.0,,,,,,,,,,,,,,,3.0,18.0,14.0,0.0,42.0,,,,,,,47.333333333333336,21.666666666666668,1.6666666666666667,336.3333333333333,15.633333333333333,2.0,2.5,0.0,3.5,1.5
536499,Rice,Darrion Pollard,,,,,20.1,29.5,5.5,0.0,107.5,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,1.5,0.0,26.0,20.0,3.0,3.5,0.5,4.5,1.65
536500,Rice,Ryan Pollard,33.0,2.0,1.0,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536503,Rice,Tyler Stehling,,,,,,,,,,,,,,,,,19.0,12.0,0.0,0.632,1.0,159.0,8.4,,,,,,,,,,,,,,,,,8.0,7.0,0.0,-1.0,-0.1
536504,Rice,Luke Turner,,,,,14.8,29.0,7.5,0.0,143.0,,,,,,,,2.3333333333333335,1.6666666666666667,0.0,0.75,1.3333333333333333,48.666666666666664,22.333333333333332,,,,,,0.0,49.0,6.0,0.0,219.0,36.5,26.0,10.0,1.0,122.0,12.2,32.333333333333336,30.666666666666668,2.3333333333333335,134.66666666666666,4.166666666666667
536506,Rice,Chandler Watkins,,,,,20.0,20.0,1.0,0.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536507,Rice,Zach Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.0,25.0,3.0,299.0,12.0,,,,,
536509,Houston,Steven Aikens,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,
536514,Houston,Deontay Greenberry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.33333333333333,67.0,6.666666666666667,870.6666666666666,12.833333333333334,2.0,5.0,0.0,6.0,3.0
536517,Houston,Justin Hicks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,1.0,0.0,8.0,8.0,21.0,15.0,2.0,95.0,4.5
536519,Houston,Ryan Jackson,,,,,13.133333333333333,26.333333333333332,6.0,0.0,115.66666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,33.333333333333336,21.666666666666668,1.6666666666666667,199.0,8.933333333333334,103.33333333333333,56.0,4.666666666666667,507.6666666666667,4.833333333333333
536524,Houston,Tomme Mark,11.0,1.0,0.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536525,Houston,Xavier Maxwell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.5,19.0,3.0,292.0,16.2,,,,,
536526,Houston,Adrian McDonald,21.233333333333334,4.333333333333333,0.0,88.33333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536527,Houston,Larry McDuffey,,,,,21.0,29.0,3.0,0.0,63.0,,,,,,,,,,,,,,,1.0,3.0,2.0,0.0,2.0,,,,,,,40.0,22.5,2.0,248.5,10.2,2.0,1.0,0.0,-1.0,-0.5
536533,Tulane,Peter Picerelli,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,6.0,64.33333333333333,73.33333333333333,1.0,2948.3333333333335,40.166666666666664,,,,,,1.0,0.0,0.0,-11.0,-11.0
536542,UTEP,Ian Hamilton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.0,19.333333333333332,1.0,327.0,14.5,,,,,
536547,UTEP,Jarrad Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.0,13.0,1.0,168.0,12.9,,,,,
536548,UTEP,Jaquan White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.0,4.0,1.0,95.0,23.8,,,,,
536549,UTEP,Xay Williams,,,,,7.0,7.0,1.0,0.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,2.0,0.0,5.0,2.5,23.0,11.0,1.0,89.0,3.9
536555,Utah State,Kelvin Lee,,,,,21.0,21.0,1.0,0.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,37.0,2.0,0.0,42.0,21.0,21.5,21.5,0.0,92.0,4.2
536559,Florida International,Chris Ayers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,55.0,36.5,1.5,1291.0,35.349999999999994,,,,,,1.0,0.0,0.0,-16.0,-16.0
536561,Florida International,Lamarq Caldwell,,,,,-1.0,-1.0,1.0,0.0,-1.0,,,,,,,,1.0,1.0,0.0,1.0,1.0,16.0,16.0,,,,,,,,,,,,9.0,7.5,0.5,52.5,4.25,82.0,15.5,0.5,278.5,3.1
536563,Florida International,Davison Colimon,79.0,1.0,1.0,79.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536564,Florida International,Jordan Davis,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536567,Florida International,Nick England,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.0,8.0,0.0,87.0,10.9,,,,,
536567,Old Dominion,Nick England,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.0,12.0,1.0,177.0,14.8,,,,,
536571,Florida International,E.J. Hilliard,,,,,,,,,,,,,,,,,91.33333333333333,58.333333333333336,2.3333333333333335,0.654,2.6666666666666665,585.3333333333334,6.6000000000000005,,,,,,,,,,,,,,,,,40.666666666666664,18.666666666666668,0.3333333333333333,-18.0,-0.3333333333333333
536572,Florida International,Raymond Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,1.0,0.0,5.0,5.0,,,,,
536573,Florida International,De'Andre Jasper,,,,,21.9,29.5,12.0,0.0,265.0,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,,,,,,,14.0,3.6666666666666665,0.3333333333333333,26.666666666666668,6.833333333333333,4.333333333333333,14.0,0.3333333333333333,18.333333333333332,8.433333333333334
536580,Florida International,Jeremiah McKinnon,35.5,2.0,1.0,71.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536587,Florida International,Sergio Sroka,,,,,,,,,,2.0,1.0,32.0,0.5,4.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536597,Texas State,Tre'ion Murray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,0.0,7.0,7.0,,,,,
536598,Texas State,Zach Robinson,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,62.5,28.0,0.0,1268.5,45.400000000000006,,,,,,1.0,0.0,0.0,-12.0,-12.0
536601,East Carolina,DaQuan Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,9.0,1.0,103.0,11.4,2.0,12.0,0.0,12.0,6.0
536602,East Carolina,Brandon Bishop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,1.0,1.0,19.0,19.0,,,,,
536603,East Carolina,Vintavious Cooper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.5,35.0,1.0,320.5,9.100000000000001,215.0,39.0,10.0,1121.0,5.2
536607,East Carolina,Lance Ray,,,,,23.700000000000003,87.5,17.5,0.5,421.5,,,,,,,,,,,,,,,,,,,,,,,,,,27.5,16.0,1.5,126.5,6.25,,,,,
536611,East Carolina,Gabriel Woullard,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536612,East Carolina,Bryce Williams,,,,,1.0,1.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,29.5,19.0,4.5,228.5,12.1,,,,,
536830,New Mexico,David Anaya,,,,,18.8,29.0,8.666666666666666,0.0,158.33333333333334,,,,,,,,1.0,0.5,0.0,0.5,0.5,9.0,9.0,,,,,,,,,,,,27.666666666666668,2.6666666666666665,0.3333333333333333,56.666666666666664,17.7,16.666666666666668,38.0,0.3333333333333333,98.33333333333333,6.533333333333334
536836,New Mexico,Quinton McCown,,,,,,,,,,,,,,,,,11.0,4.0,1.0,0.364,1.0,26.0,2.4,,,,,,,,,,,,,,,,,4.5,16.5,0.5,17.0,13.95
536843,New Mexico,Reece White,,,,,13.0,14.5,1.5,0.0,20.5,,,,,,,,,,,,,,,,,,,,,,,,,,39.5,6.0,1.0,112.0,20.25,,,,,
536844,Wyoming,Justin Berger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,2.5,0.5,27.5,10.75,,,,,
536845,Wyoming,Jalen Claiborne,,,,,19.366666666666667,32.0,12.0,0.0,220.0,,,,,,,,,,,,,,,15.299999999999999,30.333333333333332,10.0,0.0,82.33333333333333,,,,,,,55.0,36.0,4.333333333333333,506.0,14.033333333333333,1.5,0.5,0.0,-3.0,-3.25
536854,Wyoming,Jake Maulhardt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.5,15.0,1.0,175.0,10.7,,,,,
